_id	Month Year	Age	Sex	Homicide (Murder)	Other Homicide	Attempted Murder	Conspiracy to Murder	Manslaughter (excl. by driving)	Manslaughter Unlawful Striking Causing Death	Driving Causing Death	Assault	Grievous Assault	Serious Assault	Serious Assault (Other)	Common Assault'	Sexual Offences	Rape and Attempted Rape	Other Sexual Offences	Robbery	Armed Robbery	Unarmed Robbery	Other Offences Against the Person	Kidnapping & Abduction etc.	Extortion	Stalking	Life Endangering Acts	Offences Against the Person	Unlawful Entry	Unlawful Entry With Intent - Dwelling	Unlawful Entry Without Violence - Dwelling	Unlawful Entry With Violence - Dwelling	Unlawful Entry With Intent - Shop	Unlawful Entry With Intent - Other	Arson	Other Property Damage	Unlawful Use of Motor Vehicle	Other Theft (excl. Unlawful Entry)	Stealing from Dwellings	Shop Stealing	Vehicles (steal from/enter with intent)	Other Stealing	Fraud	Fraud by Computer	Fraud by Cheque	Fraud by Credit Card	Identity Fraud	Other Fraud	Handling Stolen Goods	Possess Property Suspected Stolen	Receiving Stolen Property	Possess etc. Tainted Property	Other Handling Stolen Goods	Offences Against Property	Drug Offences	Trafficking Drugs	Possess Drugs	Produce Drugs	Sell Supply Drugs	Other Drug Offences	Prostitution Offences	Found in Places Used for Purpose of Prostitution Offences	Have Interest in Premises Used for Prostitution Offences	Knowingly Participate in Provision Prostitution Offences	Public Soliciting	Procuring Prostitution	Permit Minor to be at a Place Used for Prostitution Offences	Advertising Prostitution	Other Prostitution Offences	Liquor (excl. Drunkenness)	Gaming Racing & Betting Offences	Breach Domestic Violence Protection Order	Trespassing and Vagrancy	Weapons Act Offences	Unlawful Possess Concealable Firearm	Unlawful Possess Firearm - Other	Bomb Possess and/or use of	Possess and/or use other weapons; restricted items	Weapons Act Offences - Other	Good Order Offences	Disobey Move-on Direction	Resist Incite Hinder Obstruct Police	Fare Evasion	Public Nuisance	Stock Related Offences	Traffic and Related Offences	Dangerous Operation of a Vehicle	Drink Driving	Disqualified Driving	Interfere with Mechanism of Motor Vehicle	Miscellaneous Offences	Other Offences
410	SEP06	Adult	Male	0	7	2	0	2	0	3	651	36	323	53	239	213	40	173	59	27	32	121	7	1	22	91	1051	1229	687	647	40	148	394	13	645	273	857	49	262	256	290	564	12	35	129	0	388	240	43	50	139	8	3821	2721	14	1280	121	82	1224	56	0	0	4	49	1	0	1	1	298	1	558	182	245	12	43	5	144	41	2403	98	908	29	1368	53	2806	102	1935	769	0	78	9401
411	SEP06	Adult	Not Stated	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	2
412	SEP06	Juvenile	Female	0	0	0	0	0	0	0	77	0	44	6	27	7	0	7	3	1	2	2	1	0	0	1	89	64	30	29	1	16	18	0	62	41	334	6	265	24	39	22	2	0	7	0	13	13	2	5	6	0	536	86	0	45	1	3	37	0	0	0	0	0	0	0	0	0	20	0	2	22	7	0	1	0	5	1	66	1	27	5	33	0	16	0	13	3	0	1	220
413	SEP06	Juvenile	Male	1	0	0	0	0	0	0	149	6	70	11	62	52	4	48	19	7	12	18	0	0	3	15	239	425	148	145	3	61	216	6	432	109	494	27	186	142	139	24	1	0	0	0	23	59	14	18	27	0	1549	326	0	151	7	22	146	0	0	0	0	0	0	0	0	0	61	0	1	124	63	0	0	1	60	2	308	4	125	7	172	0	104	18	64	21	1	34	1021
414	SEP06	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
415	OCT06	Adult	Female	0	1	0	0	0	0	1	172	9	63	20	80	2	0	2	6	2	4	69	2	0	4	63	250	51	36	31	5	4	11	0	69	30	440	15	293	18	114	427	153	16	149	0	109	88	26	15	45	2	1105	714	2	296	14	12	390	8	0	2	6	0	0	0	0	0	77	0	66	35	21	1	1	0	15	4	454	15	234	5	200	5	619	8	462	149	0	12	2011
416	OCT06	Adult	Male	2	8	6	0	0	0	2	602	33	282	56	231	163	42	121	64	30	34	118	5	5	27	81	957	849	388	363	25	163	298	11	571	238	978	47	311	302	318	462	10	35	152	0	265	288	64	54	164	6	3397	2685	11	1245	91	77	1261	3	0	0	2	1	0	0	0	0	318	0	524	165	214	5	43	1	125	40	2389	99	903	36	1351	46	2812	101	1941	769	1	91	9247
417	OCT06	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3	0	2	1	0	0	4
418	OCT06	Juvenile	Female	0	0	0	0	0	0	0	64	0	39	4	21	9	0	9	5	2	3	9	2	0	0	7	87	63	25	25	0	12	26	5	73	20	280	4	224	10	42	11	2	0	0	0	9	18	3	9	5	1	470	66	0	26	2	4	34	0	0	0	0	0	0	0	0	0	32	0	1	26	4	0	0	0	4	0	75	0	38	4	33	0	14	1	11	2	0	2	220
419	OCT06	Juvenile	Male	0	0	0	0	0	0	0	141	8	67	10	56	47	13	34	35	22	13	33	4	0	0	29	256	484	148	144	4	86	250	10	546	144	518	26	145	183	164	40	3	1	3	0	33	78	15	31	32	0	1820	275	0	135	4	11	125	0	0	0	0	0	0	0	0	0	63	0	5	163	53	0	1	1	44	7	345	6	130	15	194	0	98	13	67	18	0	28	1030
420	OCT06	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
421	NOV06	Adult	Female	0	4	2	1	0	0	1	200	14	70	21	95	1	0	1	7	3	4	54	1	2	3	48	266	80	61	56	5	5	14	2	94	37	508	15	317	61	115	219	3	25	41	0	150	62	12	12	36	2	1002	818	5	312	16	54	431	17	0	0	14	3	0	0	0	0	104	0	85	28	18	0	2	0	14	2	503	14	224	8	257	1	600	5	448	147	0	17	2191
422	NOV06	Adult	Male	3	9	3	0	0	0	6	772	34	371	72	295	213	52	161	44	23	21	106	13	2	28	63	1147	718	368	332	36	119	231	7	555	230	843	37	249	283	274	467	23	60	71	0	313	237	47	52	133	5	3057	2976	24	1281	101	216	1354	9	0	0	6	2	1	0	0	0	391	0	629	156	245	6	54	6	130	49	2707	128	963	25	1591	21	2757	98	1906	752	1	90	9981
423	NOV06	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2
424	NOV06	Juvenile	Female	1	1	1	0	0	0	0	81	2	28	11	40	4	0	4	16	3	13	12	3	0	0	9	115	48	19	19	0	2	27	6	98	36	318	8	240	18	52	20	3	0	8	0	9	23	4	12	6	1	549	91	1	42	3	2	43	1	0	0	1	0	0	0	0	0	23	0	1	28	7	0	0	0	7	0	113	6	48	7	52	0	17	3	12	2	0	3	284
425	NOV06	Juvenile	Male	0	0	0	0	0	0	0	206	7	94	22	83	71	21	50	45	18	27	33	9	0	2	22	355	570	189	184	5	70	311	19	449	117	538	26	196	140	176	20	1	0	1	0	18	102	19	41	42	0	1815	320	1	150	7	10	152	0	0	0	0	0	0	0	0	0	76	0	3	166	58	0	4	3	41	10	472	14	177	7	274	0	69	12	41	16	0	29	1193
426	NOV06	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427	DEC06	Adult	Female	1	3	1	0	1	0	1	229	21	74	24	110	4	0	4	6	4	2	67	6	0	2	59	310	111	73	65	8	12	26	10	87	48	519	17	361	48	93	239	2	16	66	0	155	67	18	7	41	1	1081	731	3	325	22	21	360	6	0	1	3	2	0	0	0	0	71	1	102	29	16	0	2	0	12	2	538	15	238	11	274	3	823	9	635	178	1	19	2339
428	DEC06	Adult	Male	2	6	3	1	0	0	2	699	44	348	68	239	196	36	160	58	24	34	133	18	4	13	98	1094	1355	961	918	43	138	256	24	557	276	907	37	280	351	239	447	12	22	142	0	271	257	58	49	146	4	3823	2465	19	1126	90	102	1128	36	0	1	0	33	0	0	0	2	372	1	582	205	286	13	51	8	149	65	2978	119	1028	25	1806	28	3495	100	2560	834	1	86	10534
429	DEC06	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2
430	DEC06	Juvenile	Female	0	0	0	0	0	0	0	78	5	38	6	29	4	0	4	5	1	4	4	1	0	0	3	91	75	27	24	3	6	42	1	73	27	307	10	263	12	22	10	0	0	1	0	9	26	8	8	10	0	519	69	1	28	0	1	39	0	0	0	0	0	0	0	0	0	36	0	0	24	4	0	0	0	4	0	108	3	49	3	53	0	18	2	15	1	0	4	263
431	DEC06	Juvenile	Male	0	0	0	0	0	0	0	146	5	76	19	46	41	3	38	48	20	28	15	0	0	4	11	250	574	166	165	1	118	290	1	987	130	620	47	192	189	192	33	0	0	4	0	29	60	21	23	16	0	2405	240	0	113	3	8	116	0	0	0	0	0	0	0	0	0	70	0	1	177	49	0	2	5	34	8	370	10	150	16	194	0	93	13	62	18	0	32	1032
432	DEC06	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
433	JAN07	Adult	Female	0	0	0	0	0	0	0	202	11	95	13	83	5	1	4	14	0	14	47	2	0	0	45	268	75	41	33	8	17	17	1	78	46	369	13	270	25	61	196	5	18	57	0	116	103	16	28	58	1	868	742	3	321	27	17	374	10	0	0	6	4	0	0	0	0	73	0	113	41	22	0	2	0	17	3	549	27	250	12	260	9	621	16	454	151	0	17	2197
434	JAN07	Adult	Male	7	12	7	0	1	0	4	742	53	384	62	243	221	50	171	66	17	49	124	11	2	25	86	1172	954	481	448	33	156	317	18	695	224	923	55	257	270	341	464	6	30	30	0	398	265	44	65	151	5	3543	2493	14	1155	108	86	1130	24	0	0	0	24	0	0	0	0	317	0	685	192	221	11	52	3	114	41	2641	103	966	37	1535	46	2803	102	1904	797	0	118	9540
435	JAN07	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	2
436	JAN07	Juvenile	Female	0	0	0	0	0	0	0	85	1	41	5	38	4	0	4	10	1	9	6	0	0	1	5	105	120	40	38	2	18	62	1	94	21	353	16	282	16	39	18	0	1	0	0	17	34	6	15	13	0	641	69	0	31	0	1	37	0	0	0	0	0	0	0	0	0	22	0	0	33	3	0	0	0	2	1	122	4	45	5	68	0	9	0	7	2	0	7	265
437	JAN07	Juvenile	Male	0	0	0	0	0	0	0	174	17	84	20	53	32	5	27	35	9	26	15	0	0	2	13	256	715	346	338	8	141	228	11	615	177	659	58	174	231	196	32	0	0	5	0	27	83	11	30	42	0	2292	246	1	116	4	8	117	0	0	0	0	0	0	0	0	0	64	0	4	200	59	3	6	1	37	12	408	12	150	12	234	0	95	19	67	9	0	38	1114
438	JAN07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
439	FEB07	Adult	Female	1	2	0	1	0	0	1	200	12	94	13	81	5	0	5	6	2	4	47	5	1	5	36	261	95	61	51	10	11	23	3	80	57	527	32	288	44	163	336	3	14	114	0	205	96	15	19	59	3	1194	769	10	313	28	29	389	17	3	0	7	7	0	0	0	0	58	0	97	56	18	0	3	0	13	2	414	14	191	9	200	9	581	12	433	136	0	10	2029
440	FEB07	Adult	Male	2	5	2	2	0	0	1	674	44	329	56	245	166	45	121	66	39	27	103	10	5	15	73	1016	683	331	289	42	108	244	15	561	213	808	45	251	212	300	467	5	32	92	0	338	275	49	53	172	1	3022	2462	41	1094	113	78	1136	8	0	0	1	1	0	0	6	0	261	0	576	211	228	12	43	6	116	51	2210	90	810	22	1288	39	2517	105	1730	681	1	96	8608
441	FEB07	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
442	FEB07	Juvenile	Female	0	0	0	0	0	0	0	67	3	25	11	28	7	0	7	5	2	3	11	4	0	3	4	90	81	27	26	1	27	27	1	79	32	281	9	208	20	44	73	0	0	57	0	16	16	2	7	7	0	563	43	0	22	0	0	21	0	0	0	0	0	0	0	0	0	33	0	1	31	7	0	0	0	7	0	109	0	46	5	58	0	15	3	12	0	0	5	244
443	FEB07	Juvenile	Male	0	1	1	0	0	0	0	150	4	71	22	53	47	15	32	39	22	17	23	0	0	1	22	260	564	139	136	3	165	260	8	451	157	598	31	226	168	173	31	1	2	1	0	27	76	21	29	25	1	1885	223	1	97	6	6	113	0	0	0	0	0	0	0	0	0	78	0	6	154	50	0	3	0	38	9	333	18	120	6	189	0	76	18	55	3	0	26	946
444	FEB07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
445	MAR07	Adult	Female	1	0	0	0	0	0	0	207	13	89	17	88	11	3	8	10	5	5	62	5	0	7	50	291	88	47	41	5	14	27	0	78	23	499	30	309	17	143	270	8	15	73	0	174	88	23	10	54	1	1046	831	3	342	32	31	423	35	5	0	8	21	0	0	1	0	110	0	103	50	24	1	3	0	15	5	544	31	226	10	277	11	622	3	480	139	0	21	2351
446	MAR07	Adult	Male	2	8	5	0	0	0	3	794	58	398	66	272	138	35	103	37	20	17	153	24	2	24	103	1132	722	373	335	38	94	255	9	1103	245	900	43	296	251	310	408	5	52	50	0	301	246	58	41	145	2	3633	2698	28	1138	128	116	1288	86	0	0	2	78	4	0	2	0	393	2	664	168	257	10	48	7	143	49	2731	103	1014	26	1588	40	2820	105	1965	750	0	97	9956
447	MAR07	Adult	Not Stated	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
448	MAR07	Juvenile	Female	0	0	0	0	0	0	0	96	2	36	10	48	5	0	5	14	0	14	5	0	0	1	4	120	92	38	38	0	9	45	3	115	40	341	8	263	22	48	59	0	0	40	0	19	25	4	10	11	0	675	97	1	43	3	3	47	0	0	0	0	0	0	0	0	0	34	0	4	36	12	0	1	0	10	1	101	2	47	3	49	0	24	1	22	1	0	2	310
449	MAR07	Juvenile	Male	0	0	0	0	0	0	0	182	8	85	13	76	53	19	34	31	13	18	21	2	0	2	17	287	603	205	202	3	84	314	8	480	185	614	44	195	185	190	27	0	0	6	0	21	104	26	30	47	1	2021	318	0	138	5	22	153	0	0	0	0	0	0	0	0	0	95	0	5	179	42	0	1	2	28	11	370	21	152	9	188	0	108	22	74	12	0	37	1154
450	MAR07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
451	APR07	Adult	Female	2	3	3	0	0	0	0	161	10	63	19	69	1	0	1	14	10	4	32	0	0	3	29	213	127	99	96	3	9	19	6	64	41	360	24	212	31	93	299	59	42	35	0	163	83	22	16	44	1	980	699	3	291	17	18	370	17	0	0	6	9	0	0	1	1	99	0	73	21	17	0	2	1	12	2	515	20	215	8	272	9	683	7	527	149	0	5	2138
452	APR07	Adult	Male	3	12	8	0	2	0	2	640	40	279	56	265	146	35	111	60	37	23	101	14	1	18	68	962	644	249	222	27	122	273	23	520	166	785	40	270	213	262	308	3	12	39	0	254	200	46	36	113	5	2646	2241	9	1054	79	85	1014	4	0	0	1	2	0	0	1	0	362	0	554	167	206	14	44	3	108	37	2434	98	884	33	1419	36	2917	94	2084	739	0	90	9011
453	APR07	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
454	APR07	Juvenile	Female	0	0	0	0	0	0	0	74	3	35	8	28	10	1	9	7	3	4	5	0	0	1	4	96	35	12	11	1	5	18	3	80	27	356	7	291	24	34	78	3	2	52	0	21	18	6	3	9	0	597	62	0	30	1	4	27	0	0	0	0	0	0	0	0	0	40	0	1	19	4	0	0	0	4	0	99	5	40	1	53	0	20	3	15	2	0	9	254
455	APR07	Juvenile	Male	0	0	0	0	0	0	0	190	11	93	11	75	57	9	48	49	32	17	18	4	0	3	11	314	422	178	173	5	80	164	8	474	138	588	32	199	183	174	32	0	1	19	0	12	70	30	18	22	0	1732	223	0	106	2	5	110	0	0	0	0	0	0	0	0	0	87	0	3	146	37	0	1	3	31	2	348	14	148	5	181	0	108	12	85	11	0	28	980
456	APR07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	MAY07	Adult	Female	1	2	2	0	0	0	0	178	9	72	17	80	2	0	2	4	2	2	53	4	0	1	48	240	52	36	30	6	8	8	1	66	34	460	23	343	25	69	311	12	33	113	0	153	109	26	25	57	1	1033	799	2	337	22	23	415	21	0	0	3	17	0	0	1	0	94	1	68	27	31	2	4	1	18	6	513	25	237	10	241	1	553	4	413	136	0	19	2127
458	MAY07	Adult	Male	6	10	10	0	0	0	0	670	49	310	55	256	188	52	136	46	20	26	149	26	6	30	87	1069	680	356	331	25	103	221	15	488	156	833	33	349	214	237	519	10	43	68	0	398	249	48	43	151	7	2940	2662	18	1252	108	85	1199	75	0	0	0	74	0	0	1	0	355	0	559	159	244	14	52	9	133	36	2326	91	878	32	1325	9	2598	88	1824	686	0	107	9094
459	MAY07	Adult	Not Stated	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
460	MAY07	Juvenile	Female	0	0	0	0	0	0	0	90	1	47	11	31	2	0	2	9	0	9	8	1	0	0	7	109	67	20	19	1	9	38	0	92	29	355	12	272	22	49	33	0	0	10	0	23	25	6	4	15	0	601	77	0	34	0	3	40	0	0	0	0	0	0	0	0	0	37	0	1	21	3	0	0	0	3	0	111	3	47	7	54	0	13	2	7	4	0	4	267
461	MAY07	Juvenile	Male	0	0	0	0	0	0	0	159	5	80	6	68	54	10	44	52	10	42	39	14	0	1	24	304	547	245	241	4	84	218	11	442	164	562	46	215	135	166	28	0	0	11	0	17	91	32	29	30	0	1845	249	0	121	4	10	114	0	0	0	0	0	0	0	0	0	81	0	3	134	39	0	1	3	27	8	331	11	151	8	161	1	87	12	62	13	0	35	960
462	MAY07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
463	JUN07	Adult	Female	1	4	1	3	0	0	0	198	9	79	18	92	8	0	8	4	3	1	59	0	0	3	56	274	77	54	49	5	7	16	0	81	24	381	19	253	23	86	205	7	38	46	0	114	67	19	9	37	2	835	680	1	304	17	20	338	15	0	0	10	5	0	0	0	0	60	0	61	44	27	2	4	0	18	3	492	14	223	12	243	8	624	10	487	127	0	16	2027
464	JUN07	Adult	Male	1	10	5	0	0	0	5	561	50	287	44	180	158	34	124	55	28	27	122	12	4	23	83	907	621	369	354	15	65	187	9	433	176	765	48	224	232	261	448	7	77	79	4	281	217	59	45	108	5	2669	2333	8	1164	71	76	1014	11	0	0	5	5	0	0	0	1	271	0	510	122	203	10	43	3	113	34	2259	86	802	27	1344	49	2850	85	2091	670	4	95	8703
465	JUN07	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	JUN07	Juvenile	Female	0	0	0	0	0	0	0	78	2	35	9	32	7	0	7	6	0	6	10	3	0	2	5	101	61	34	32	2	7	20	0	74	20	368	8	295	9	56	19	1	0	5	1	12	21	4	8	9	0	563	78	0	41	1	0	36	0	0	0	0	0	0	0	0	0	33	0	1	46	4	0	0	0	2	2	92	5	41	8	38	0	13	1	12	0	0	4	271
467	JUN07	Juvenile	Male	0	0	0	0	0	0	0	182	5	83	7	87	45	5	40	25	5	20	26	9	0	3	14	278	445	157	156	1	82	206	9	368	116	554	37	203	150	164	25	0	1	4	1	19	77	25	28	24	0	1594	241	0	109	8	8	116	0	0	0	0	0	0	0	0	0	86	0	8	133	49	1	4	2	35	7	340	17	123	11	189	0	81	18	55	7	1	34	972
468	JUN07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	JUL07	Adult	Female	1	2	1	0	0	0	1	171	12	45	8	106	3	1	2	5	2	3	28	0	0	2	26	210	65	55	54	1	6	4	1	64	20	340	14	239	11	76	124	1	3	60	1	59	45	15	10	20	0	659	674	1	305	11	20	337	15	0	0	2	13	0	0	0	0	73	0	58	20	21	0	3	0	13	5	432	17	229	9	177	7	511	7	422	81	1	17	1828
470	JUL07	Adult	Male	5	4	2	0	0	0	2	522	35	233	38	216	154	47	107	44	17	27	83	12	1	24	46	812	493	259	243	16	67	167	10	429	174	733	32	259	191	251	377	5	57	37	14	264	205	61	40	104	0	2421	2536	18	1194	85	84	1155	21	0	0	0	21	0	0	0	0	255	0	437	101	198	6	33	2	125	32	2367	92	926	32	1317	21	2400	109	1731	558	2	100	8436
471	JUL07	Adult	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
472	JUL07	Juvenile	Female	0	0	0	0	0	0	0	67	0	30	4	33	4	1	3	1	0	1	5	1	0	2	2	77	38	20	20	0	4	14	0	62	6	341	4	304	8	25	24	1	1	11	4	7	27	10	11	6	0	498	65	0	31	1	2	31	0	0	0	0	0	0	0	0	0	21	0	1	19	0	0	0	0	0	0	71	2	37	6	26	0	9	0	8	1	0	3	189
473	JUL07	Juvenile	Male	1	0	0	0	0	0	0	114	4	50	9	51	33	6	27	31	7	24	18	1	0	0	17	197	484	214	214	0	64	206	11	351	162	514	21	221	124	148	15	0	0	3	0	12	54	14	12	28	0	1591	226	0	106	6	7	107	0	0	0	0	0	0	0	0	0	73	0	5	116	51	0	3	3	43	2	297	3	152	12	130	0	91	21	59	11	0	26	885
474	JUL07	Juvenile	Not Stated	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	AUG07	Adult	Female	1	1	1	0	0	0	0	179	12	53	13	101	8	1	7	2	2	0	38	0	2	2	34	229	56	23	22	1	11	22	3	76	31	381	10	247	27	97	201	3	24	43	2	129	89	24	25	38	2	837	830	3	366	18	20	423	11	2	0	8	1	0	0	0	0	103	0	67	40	24	3	2	0	13	6	487	10	242	10	225	8	575	13	469	93	0	14	2159
